STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400626,322,178
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400627,333,211
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400628,311,211
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400629,267,167
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400630,283,139
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400701,272,172
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400702,267,211
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400703,267,189
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400704,283,172
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400705,278,167
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400706,228,194
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400707,228,183
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400708,267,194
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400709,283,200
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400710,300,200
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400711,306,217
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400712,300,200
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400713,256,194
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400714,306,200
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400715,294,222
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400716,317,222
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400717,311,211
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400718,317,178
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400719,317,189
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400720,306,206
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400721,300,217
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400722,328,239
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400723,328,233
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400724,344,244
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400725,339,244
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400726,339,256
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400727,344,244
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400728,361,244
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400729,367,233
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400730,356,250
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400731,361,239
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400801,356,222
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400802,350,239
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400803,317,233
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400804,322,211
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400805,322,217
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400806,328,222
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400807,333,228
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400808,339,222
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400809,250,211
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400810,261,222
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400811,306,222
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400812,333,222
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400813,322,233
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400814,344,222
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400815,344,239
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400816,322,239
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400817,333,233
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400818,300,211
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400819,261,178
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400820,244,150
