STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281220,-39,-161
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281221,-106,-178
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281222,-28,-117
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281223,22,-83
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281224,50,-56
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281225,39,-44
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281226,78,-6
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281227,39,0
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281228,67,-6
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281229,17,-67
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281230,0,-72
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281231,44,-17
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290101,6,-161
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290102,-78,-194
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290103,-28,-128
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290104,-6,-178
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290105,33,-56
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290106,-56,-161
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290107,-156,-206
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290108,-6,-194
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290109,33,-28
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290110,22,-61
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290111,-6,-172
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290112,-50,-183
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290113,-156,-233
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290114,-128,-217
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290115,-128,-250
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290116,-39,-183
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290117,17,-39
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290118,17,-78
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290119,-11,-122
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290120,-89,-172
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290121,-17,-117
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290122,56,-106
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290123,-94,-156
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290124,6,-111
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290125,11,-156
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290126,-61,-178
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290127,-39,-94
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290128,-78,-156
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290129,-67,-139
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290130,-44,-144
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290131,-56,-194
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290201,-100,-228
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290202,-44,-167
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290203,-39,-117
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290204,-22,-100
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290205,6,-61
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290206,0,-39
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290207,0,-22
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290208,-11,-106
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290209,-83,-189
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290210,-106,-228
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19290211,-89,-183
