STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00448737,VIENNA VA US,19960401,167,72
GHCND:USC00448737,VIENNA VA US,19960407,228,72
GHCND:USC00448737,VIENNA VA US,19960408,100,-22
GHCND:USC00448737,VIENNA VA US,19960409,117,-22
GHCND:USC00448737,VIENNA VA US,19960410,44,-6
GHCND:USC00448737,VIENNA VA US,19960411,128,-6
GHCND:USC00448737,VIENNA VA US,19960412,256,94
GHCND:USC00448737,VIENNA VA US,19960413,283,122
GHCND:USC00448737,VIENNA VA US,19960414,217,100
GHCND:USC00448737,VIENNA VA US,19960415,178,44
GHCND:USC00448737,VIENNA VA US,19960416,133,61
GHCND:USC00448737,VIENNA VA US,19960417,133,39
GHCND:USC00448737,VIENNA VA US,19960418,161,6
GHCND:USC00448737,VIENNA VA US,19960419,222,94
GHCND:USC00448737,VIENNA VA US,19960420,239,161
GHCND:USC00448737,VIENNA VA US,19960421,256,133
GHCND:USC00448737,VIENNA VA US,19960422,256,122
GHCND:USC00448737,VIENNA VA US,19960423,306,189
GHCND:USC00448737,VIENNA VA US,19960424,283,50
GHCND:USC00448737,VIENNA VA US,19960425,178,67
GHCND:USC00448737,VIENNA VA US,19960426,250,156
GHCND:USC00448737,VIENNA VA US,19960427,194,78
GHCND:USC00448737,VIENNA VA US,19960428,156,61
GHCND:USC00448737,VIENNA VA US,19960429,217,72
GHCND:USC00448737,VIENNA VA US,19960430,172,161
GHCND:USC00448737,VIENNA VA US,19960501,189,33
GHCND:USC00448737,VIENNA VA US,19960502,194,72
GHCND:USC00448737,VIENNA VA US,19960503,217,117
GHCND:USC00448737,VIENNA VA US,19960504,222,128
GHCND:USC00448737,VIENNA VA US,19960505,244,133
GHCND:USC00448737,VIENNA VA US,19960506,200,128
GHCND:USC00448737,VIENNA VA US,19960507,211,78
GHCND:USC00448737,VIENNA VA US,19960508,106,83
GHCND:USC00448737,VIENNA VA US,19960509,150,106
GHCND:USC00448737,VIENNA VA US,19960510,161,128
GHCND:USC00448737,VIENNA VA US,19960511,261,161
GHCND:USC00448737,VIENNA VA US,19960512,289,78
GHCND:USC00448737,VIENNA VA US,19960513,139,44
GHCND:USC00448737,VIENNA VA US,19960514,128,17
GHCND:USC00448737,VIENNA VA US,19960515,156,83
GHCND:USC00448737,VIENNA VA US,19960516,156,83
GHCND:USC00448737,VIENNA VA US,19960517,144,117
GHCND:USC00448737,VIENNA VA US,19960518,178,144
GHCND:USC00448737,VIENNA VA US,19960519,294,167
GHCND:USC00448737,VIENNA VA US,19960520,322,183
GHCND:USC00448737,VIENNA VA US,19960521,328,200
GHCND:USC00448737,VIENNA VA US,19960522,311,156
GHCND:USC00448737,VIENNA VA US,19960523,250,122
GHCND:USC00448737,VIENNA VA US,19960524,267,156
GHCND:USC00448737,VIENNA VA US,19960525,233,139
GHCND:USC00448737,VIENNA VA US,19960526,156,94
GHCND:USC00448737,VIENNA VA US,19960527,144,106
GHCND:USC00448737,VIENNA VA US,19960528,122,106
GHCND:USC00448737,VIENNA VA US,19960529,133,122
GHCND:USC00448737,VIENNA VA US,19960530,133,44
GHCND:USC00448737,VIENNA VA US,19960531,189,56
GHCND:USC00448737,VIENNA VA US,19960601,211,106
GHCND:USC00448737,VIENNA VA US,19960602,239,106
GHCND:USC00448737,VIENNA VA US,19960603,233,106
GHCND:USC00448737,VIENNA VA US,19960604,200,117
GHCND:USC00448737,VIENNA VA US,19960607,294,133
GHCND:USC00448737,VIENNA VA US,19960608,283,206
GHCND:USC00448737,VIENNA VA US,19960609,289,200
GHCND:USC00448737,VIENNA VA US,19960610,272,194
GHCND:USC00448737,VIENNA VA US,19960611,278,217
GHCND:USC00448737,VIENNA VA US,19960612,256,200
GHCND:USC00448737,VIENNA VA US,19960613,272,183
GHCND:USC00448737,VIENNA VA US,19960614,283,183
GHCND:USC00448737,VIENNA VA US,19960615,283,183
GHCND:USC00448737,VIENNA VA US,19960616,283,183
GHCND:USC00448737,VIENNA VA US,19960617,294,228
GHCND:USC00448737,VIENNA VA US,19960618,300,206
GHCND:USC00448737,VIENNA VA US,19960619,261,211
GHCND:USC00448737,VIENNA VA US,19960620,272,211
GHCND:USC00448737,VIENNA VA US,19960621,283,200
GHCND:USC00448737,VIENNA VA US,19960622,278,189
GHCND:USC00448737,VIENNA VA US,19960623,306,217
GHCND:USC00448737,VIENNA VA US,19960624,283,183
GHCND:USC00448737,VIENNA VA US,19960625,289,183
GHCND:USC00448737,VIENNA VA US,19960626,272,139
GHCND:USC00448737,VIENNA VA US,19960627,239,144
GHCND:USC00448737,VIENNA VA US,19960628,256,144
GHCND:USC00448737,VIENNA VA US,19960629,272,194
GHCND:USC00448737,VIENNA VA US,19960630,283,172
GHCND:USC00448737,VIENNA VA US,19960701,300,222
GHCND:USC00448737,VIENNA VA US,19960702,283,211
GHCND:USC00448737,VIENNA VA US,19960703,272,178
GHCND:USC00448737,VIENNA VA US,19960704,244,133
GHCND:USC00448737,VIENNA VA US,19960705,222,128
GHCND:USC00448737,VIENNA VA US,19960706,256,156
GHCND:USC00448737,VIENNA VA US,19960707,283,189
GHCND:USC00448737,VIENNA VA US,19960708,300,194
GHCND:USC00448737,VIENNA VA US,19960709,306,206
GHCND:USC00448737,VIENNA VA US,19960710,294,172
