STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690504,161,72
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690505,244,72
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690506,222,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690507,161,117
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690508,156,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690509,150,89
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690510,133,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690511,128,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690512,139,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690513,172,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690514,167,83
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690515,150,83
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690516,161,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690517,183,94
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690518,189,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690519,167,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690520,156,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690521,139,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690522,144,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690523,133,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690524,194,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690525,222,117
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690526,211,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690527,183,117
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690528,178,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690529,194,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690530,178,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690531,211,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690601,189,133
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690602,183,133
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690603,189,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690604,161,133
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690605,172,128
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690606,194,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690607,167,133
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690608,150,128
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690609,150,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690610,183,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690611,167,128
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690612,172,128
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690613,178,139
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690614,156,128
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690615,150,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690616,211,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690617,211,144
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690618,200,144
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690619,183,139
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690620,189,133
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690621,167,128
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690622,161,117
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690623,183,117
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690624,167,117
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690625,183,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690626,167,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690627,167,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690628,183,83
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690629,211,94
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690630,150,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690701,150,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690702,183,100
